taxonID,vernacularName
313677,海旭貝
316042,小犁芭蕉螺
314311,圓鮑螺
316033,臺灣岩螺
315318,毛蓋螺
315663,麻點芋螺
313679,吉田滿月蛤
314064,光亮杓蛤
315853,吉良長旋螺
404950,卑南芝麻蝸牛
314656,關島艷泡螺
429775,鐵灰筆螺
315801,白菊花仙螺
316060,草莓棘結螺
404963,小笠原笠螺
314381,姬雉螺
313672,紅唇滿月蛤
315599,高塔核螺
315200,蘭嶼東洋蝸牛
314828,精靈海螄螺
314937,居明白瓷螺
315673,陽剛芋螺
313997,吉良黃錦蛤
314382,雉螺
315799,鳳冠花仙螺
314284,西寶透孔螺
405352,雨點寶螺
314534,顆粒濱耳螺
315936,金蛹筆螺
315665,TigerCone
316093,BezoarRapaWhelk
314148,鎏金蚶蜊
314292,薄殼裂螺
315313,細紋堡螺
314601,根蛹筆螺
315882,可愛皺螺
405083,蛛網糟糠螺
315289,金棗寶螺
314142,Reeve'sBittersweet
315789,夢幻花仙螺
316543,長角海天牛
315931,細毫筆螺
315334,菲力玉黍螺
315594,粗布核螺
316697,平圓口小蝸牛
316785,青象牙貝
314283,半月透孔螺
315975,VariableMiter
315261,中途島寶螺
315929,羅莎筆螺
314944,瑪麗亞瓷螺
314958,花球枇杷螺
315603,積鱗核螺
313668,無齒滿月蛤
404974,鍬形海螄螺
314295,花斑裂螺
315285,棋盤寶螺
313953,深溝抱蛤
402873,直襞細煙管蝸牛
313428,菲律賓殼菜蛤
314298,寬敞透孔螺
315784,光榮芋螺
314540,大豹耳螺
315715,LividCone
405081,抓痕笠蚶
316672,臺灣擬煙管蝸牛
405157,管棘花仙螺
315118,河村偏蓋螺
313687,中華馬珂蛤
315969,金彈簧筆螺
315750,光環芋螺
315854,日本長旋螺
315606,古董核螺
314150,卵形笠蚶
313639,歪紅樹蜆
315667,船長芋螺
429209,高橋氏煙管蝸牛
313413,短石蜊
316681,粗線黍蝸牛
314291,鱗磩
314571,阿曼達蛹筆螺
316059,紫口結螺
316028,然氏銀杏螺
316646,似謝氏煙管蝸牛
315208,斯文豪小山蝸牛
315340,波紋玉黍螺
314285,新加坡透孔螺
404947,環帶耳螺
315843,紡軸長旋螺
402815,董王芝麻蝸牛
429192,塔擬煙管蝸牛
315997,散瘤結螺
314299,中華透孔螺
314526,細線趾螺
314952,臍孔寬帶瓷螺
315920,金口筆螺
404783,寺町核螺
313403,不規則丁蠣
405286,高腰鍬形海螄螺
316625,光澤臺灣煙管蝸牛
316181,露頂彈頭螺
314762,深海海螄螺
315308,高山芝麻蝸牛
315701,帝王芋螺
315846,長旋螺
313688,楔形馬珂蛤
315892,東沙穀米螺
405305,黃色寶螺
404765,廬山煙管蝸牛
314949,瘦長瓷螺
401629,居間玉黍螺
405158,雙錐棘花仙螺
315976,苦樂巴筆螺
315832,積鱗花仙螺
314139,白線蚶蜊
316601,左旋栗蝸牛
313418,黑石蜊
313611,單色鳥尾蛤
429110,烏來芝麻蝸牛
405216,公牛多彩海麒麟
315793,灌木花仙螺
315826,展翼花仙螺
315894,ColossalFalseFusus
315601,金剛核螺
404798,臺灣寬口煙管蝸牛
315282,酒桶寶螺
315678,槍彈芋螺
316602,紅左旋栗蝸牛
427081,橘色多彩海麒麟
402800,福田芝麻虫昌蝸牛
316627,安通煙管蝸牛
315844,縱肋長旋螺
315612,布紋螺
315677,花冠芋螺
314602,黑帶蛹筆螺
315988,愛麗絲千手螺
316690,馬丁氏鼈甲蛞蝓
404905,中華尖峰蛤
315848,枋準長旋螺
315788,龍骨花仙螺
404925,薄肋海螄螺
315600,土佐塔核螺
315225,中華寶螺
315238,金珠寶螺
315598,波部塔形核螺
315235,愛龍寶螺
316093,小皺岩螺
315835,寶塔花仙螺
314654,密紋泡螺
315828,皮氏花仙螺
313426,土嘴瓜殼菜蛤
315303,多田芝麻蝸牛
315307,松崗紅芝麻蝸牛
316642,臺灣紡錘煙管蝸牛
404865,小蟲昌蝸牛
316682,小線黍蝸牛
314807,小海螄螺
315984,小千手螺
314940,馬丁瓷螺
314069,截尾薄殼蛤
315250,梨皮寶螺
315188,臺灣大山蝸牛
314537,趾螺
315664,紅棗芋螺
315247,勝枝寶螺
314691,瘤背海麒麟
315314,小堡螺
314054,九州杓蛤
315246,柔姬寶螺
315990,玫瑰千手螺
315852,林氏長旋螺
315193,膨脹大山蝸牛
404867,伊豆高黍蝸牛
405078,大笠蚶
405272,寺町捻螺
315328,短玉黍螺
314294,薩摩鱗磩
313669,菲律賓滿月蛤
315700,龍王芋螺
314769,螺旋鍬形海螄螺
315218,花珠寶螺
316152,浮標織紋螺
315889,平瀨穀米螺
315158,黑緣蟹守螺
313636,大蜆
313706,尖峰蛤
405281,綠島天螺
316097,春福骨螺
315298,暖暖芝麻蝸牛
404989,環瘤高聳蟹守螺
316092,桃羅螺
315861,粗瘤旋螺
314075,臺灣波浪蛤
405061,棘皮玉黍螺
315676,夢中芋螺
315221,紫口寶螺
401532,文德煙管蝸牛
316778,錦石鱉
405280,光天螺
315256,地圖寶螺
429210,天女細煙管蝸牛
315283,寺町寶螺
404869,蓬萊圓口小蝸牛
315660,長芋螺
316677,寶斗山小鼈甲蝸牛
314958,FigShell
316094,白皺岩螺
315335,細點玉黍螺
314527,線條小耳螺
315705,木下芋螺
429199,阿猴蝸牛
314518,長耳螺
315119,黃偏蓋螺
404876,薄片滿月蛤
315317,少女頂蓋螺
316691,臺灣鼈甲蝸牛
316644,王氏煙管蝸牛
402813,似高山芝麻蝸牛
315611,邱氏草人螺
315860,矛頭長旋螺
314994,褐帶玉螺
314605,鐵齒蛹筆螺
315274,黑齒寶螺
316032,鐵斑岩螺
315983,亞洲千手螺
315991,大千手螺
314772,階梯海螄螺
313686,紅斑馬珂蛤
316694,青鼈甲蝸牛
316797,蕊象牙貝
315897,赤香螺
315875,細長旋螺
315810,紡錘珊瑚螺
314627,西寶捻螺
315702,長頸鹿芋螺
314576,洞穴蛹筆螺
314688,結節樹紋海麒麟
314539,瘦豹耳螺
315877,斑節楊桃螺
315769,寺町芋螺
404805,紡錘細煙管蝸牛
315648,蜉蝣松蟲螺
313956,紅唇抱蛤
314324,小皇冠蜑螺
315326,翻唇玉黍螺
315260,微齒寶螺
404979,SmoothHorseConch
315881,MajorHarp
429678,條紋濱耳螺
314998,黑唇玉螺
315939,虛線筆螺
315333,多彩玉黍螺
315265,黃寶螺
405218,美拉蒂石鱉
405201,黃蟹守螺
315605,衣裳核螺
315302,斜芝麻蝸牛
314530,鈍耳螺
315921,塊斑筆螺
316656,環線細煙管蝸牛
316626,兩端白煙管蝸牛
314744,長細紋海螄螺
313676,美姬滿月蛤
314848,巧蜷螺
314759,長矛錐螄螺
315770,竹筍芋螺
405203,雜斑麥螺
313383,太平洋障泥蛤
315704,龍柱芋螺
405217,白頂臺灣煙管蝸牛
315766,杉本芋螺
405196,麥螺
315259,龜甲寶螺
313609,南洋鳥尾蛤
316040,角岩螺
429202,臺灣絨蝸牛
405297,琥珀寶螺
405132,網紋野蛞蝓
316535,多邊形笠螺
315863,咖啡旋螺
315815,竹筍花仙螺
315117,皺杯貝
315919,蛹形筆螺
316103,瘤岩螺
315915,焦斑筆螺
314308,九孔螺
405086,粗紋玉黍螺
316657,堀川氏煙管蝸牛
405211,塔蟹守螺
314735,瀧巖海螄螺
313952,舟形抱蛤
405267,鐵銹長旋螺
313956,Red-toothedCorbula
314305,鴨嘴螺
404938,草黃海螄螺
314308,Ormer
316636,和仁煙管蝸牛
314275,鵜足青螺
316700,笠黍蝸牛
314955,麻布枇杷螺
315263,細齒寶螺
315714,字碼芋螺
315865,摺軸旋螺
316058,棘結螺
315273,波塔寶螺
315856,黑紋塔旋螺
427058,海洋高澤海麒麟
315795,小玉花仙螺
315822,河村花仙螺
316063,維那斯骨螺
316693,汎鼈甲蝸牛
316630,惠蓀煙管蝸牛
402868,少襞細煙管蝸牛
315217,貝氏寶螺
313420,紫雲雀殼菜蛤
315257,珍珠寶螺
313955,光芒抱蛤
314594,迷你蛹筆螺
315216,黃金寶螺
315866,釣錘旋螺
404784,歪斜核螺
315645,瑪瑙麥螺
405317,東沙春柏蛹筆螺
315867,澳洲旋螺
315891,小米粒穀米螺
313431,邊網殼菜蛤
314312,扁鮑螺
314803,林氏海螄螺
315927,褐雕筆螺
316676,宜蘭小鼈甲蝸牛
405350,Thomas'sRapaWhelk
315115,號角偏蓋螺
314546,小椎實螺
316096,角皺岩螺
405082,閃紋糟糠螺
316629,木柵煙管蝸牛
316098,日本管骨螺
315819,花籃珊瑚螺
405079,歪斜笠蚶
314669,裝飾法官海麒麟
315987,鹿角千手螺
315712,李氏芋螺
315942,咖啡筆螺
316596,薄菱蝸牛
315156,珠環蟹守螺
315824,溫氏花仙螺
404927,茶色耳螺
315840,蟲蠳花仙螺
313450,波浪牡蠣
405289,塔瓷螺
314073,鴨嘴薄殼蛤
315898,香螺
314053,大杓蛤
314946,歪金紋瓷螺
314729,環紋海螄螺
316684,琉球鼈甲蝸牛
402833,華中小煙管蝸牛
314522,小鼬耳螺
315287,黑星寶螺
315989,多彩千手螺
405318,扁厚蛤
315836,玉女珊瑚螺
315916,黃金筆螺
405271,紅斑捻螺
315818,寬口珊瑚螺
405205,褐心抱蛤
404929,細環象牙貝
315771,紅磚芋螺
404931,鋸齒小菜籽螺
313960,開腹蛤
314065,蓮華杓蛤
314290,粗彫裂螺
315812,阿奇笨珊瑚螺
315985,黑千手螺
314327,石蜑螺
315679,長距芋螺
314516,強齒耳螺
314680,乳酪多彩海麒麟
316184,乳頭彈頭螺
315893,印度洋黑香螺
314583,黑少女蛹筆螺
315845,圓長旋螺
314286,草花透孔螺
316799,細長象牙貝
402803,臺灣虫昌蝸牛
315934,橄欖筆螺
313419,金石蜊
315995,疑問骨螺
315870,黑端旋螺
315996,千手螺
315271,緞帶寶螺
402801,日本芝麻虫昌蝸牛
314951,臍孔褐帶瓷螺
313384,白障泥蛤
404941,下齒芝麻蝸牛
315974,小楷筆螺
315638,火焰麥螺
314308,Seaear
314593,嬌小蛹筆螺
315851,高麗旋螺
315637,雜斑麥螺
314652,三帶泡螺
315640,大麥螺
314587,結瘤蛹筆螺
404909,細紋河口螺
315211,Gold-ringerCowrie
429351,阿拉伯寶螺
315665,虎斑芋螺
404918,方格河口螺
315993,秀美千手螺
314573,瀧庸蛹筆螺
315883,CancelateMorum
315154,紫口蟹守螺
316537,松葉笠螺
314999,堅果玉螺
315258,瑪麗亞寶螺
314287,雙角裂螺
315155,中廣蟹守螺
314595,紅蛹筆螺
316100,岩棘千手螺
316597,栗蝸牛
402843,山地煙管蝸牛
314246,爪魷魚
405358,藍氏骨螺
314306,驢耳鮑螺
315669,貓芋螺
315668,唐草芋螺
316786,綠象牙貝
315150,項鍊蟹守螺
404797,雅美寬口煙管蝸牛
404961,寺町穀米螺
316633,淡水煙管蝸牛
313606,PacificYellowCockle
315228,銀絲寶螺
315677,CrownedCone
314948,金紋瓷螺
315930,彩焰筆螺
404786,日本核螺
316651,高雄煙管蝸牛
315746,深閨芋螺
315874,東港旋螺
314684,節慶高澤海麒麟
314585,粗繡蛹筆螺
404939,綠長葡萄螺
315202,臺灣青山蝸牛
316031,淡色結螺
316687,平黍蝸牛
314825,寬帶海螄螺
315709,藍氏芋螺
315994,華麗千手螺
314844,紫螺
315616,阿多尼斯王峨螺
429353,花鹿寶螺
315239,小眼寶螺
316035,金唇岩螺
316641,麥氏煙管蝸牛
405288,花背石榴螺
314771,端捲海螄螺
314280,黑斑透孔螺
316047,百褶芭蕉螺
314938,白瓷螺
315270,歐文寶螺
404946,早坂氏芝麻蝸牛
314810,金露海螄螺
315804,臺灣花仙螺
315896,河村香螺
314314,土虫昌蝸牛
315234,腰斑寶螺
315773,刺繡芋螺
315306,花蓮芝麻蝸牛
314140,花蚶蜊
315938,布紋筆螺
316673,臺灣砂蝸牛
314326,小石蜑螺
315642,黃麥螺
316647,白口煙管蝸牛
314051,蒜瓣杓蛤
404792,亞洲鳥尾蛤
314584,教皇帽筆螺
315833,蒜頭花仙螺
314057,寶島杓蛤
314528,有臍小耳螺
315207,松崗白帶小山蝸牛
313427,日本殼菜蛤
404796,蒼白玉螺
315884,大皺螺
405315,環紋蜆
315803,紫堡花仙螺
404804,宜蘭煙管蝸牛
314572,三帶蛹筆螺
315841,斜肩旋螺
314823,日本粗肋海螄螺
313993,聳肩豌豆蛤
316099,岩石芭蕉螺
315329,草莓玉黍螺
316667,雪白內齒蝸牛
315300,大久保芝麻蝸牛
405250,優美鮑螺
314060,高貴杓蛤
314679,紫斑多彩海麒麟
402872,寡襞細煙管蝸牛
314319,鍊珠花冠螺
315839,洋蔥螺
316701,長黍蝸牛
314588,玉女蛹筆螺
315928,金網筆螺
315196,闊唇臺灣山蝸牛
315277,櫻井寶螺
315249,黑原寶螺
314303,圓窗透孔螺
315288,肥熊寶螺
316779,鱗紋石鱉
316800,瓷象牙貝
315696,海綠芋螺
313434,東亞殼菜蛤
316733,石磺
314598,茄色蛹筆螺
315790,刺蝟花仙螺
313448,長牡蠣
315206,絲線小山蝸牛
314625,滑唇米螺
315933,望遠鏡筆螺
315986,白千手螺
315294,昭紅芝麻蝸牛
313663,拉馬克同心蛤
404926,克氏海螄螺
314814,水蛇海螄螺
405371,平瀨小山蝸牛
313387,大黃狐蛤
314600,繩紋蛹筆螺
315777,鬱金香芋螺
429347,多田氏蝸牛
314653,玫瑰泡螺
315831,橄欖珊瑚礁螺
315979,斑結螺
316688,那霸黍蝸牛
313634,FreshwaterClam
404960,高透孔螺
315275,芝麻寶螺
314763,迷你海螄螺
316670,琉球擬煙管蝸牛
314939,琉球瓷螺
316037,黑斑岩螺
314943,雙帶瓷螺
313634,CorbiculaClam
315748,芝麻芋螺
315695,龜頭芋螺
314297,偏孔透孔螺
404919,環紋河口螺
314317,白無鰓笠螺
315234,ErosaCowrie
313660,中華曇蛤
314052,日本杓蛤
313664,印度洋同心蛤
315311,擬石榴螺
315327,蔴花玉黍螺
315827,瑪娃花仙螺
314380,小雉螺
316185,龍宮彈頭螺
314798,土佐鰭海螄螺
315807,粗皮珊瑚螺
313396,平瀨狐蛤
315240,金星寶螺
314281,蛛網透孔螺
314282,布紋透孔螺
315224,金蛹寶螺
314300,放射螺
315205,蘭嶼小山蝸牛
315309,臺灣左旋芝麻蝸牛
314742,細紋海螄螺
313422,雲雀殼菜蛤
315671,姜氏芋螺
316675,黑線小鼈甲蝸牛
429352,繡珠寶螺
315222,清齒寶螺
315316,環蓋螺
404890,圓黍蝸牛
313447,棘牡蠣
314577,桑葚蛹筆螺
313994,大里豌豆蛤
315940,蝶斑筆螺
314067,雀舌杓蛤
315880,艷美楊桃螺
314956,大枇杷螺
315849,花斑長旋螺
316695,角圓口小蝸牛
314692,血紅六鰓海麒麟
315797,日本花仙螺
314805,泡泡海螄螺
315862,金線旋螺
314597,刺繡蛹筆螺
314992,棕色玉螺
313992,荷包豌豆蛤
405304,花瓣寶螺
313423,絨雲雀蛤
315650,筆頭麥螺
315814,紫口珊瑚螺
316102,大岩螺
315211,金環寶螺
315808,格子珊瑚螺
314739,粗紋海螄螺
314520,鼬耳螺
404803,三貂嶺細煙管蝸牛
315278,美娘寶螺
315980,籠目結螺
313702,斑點馬珂蛤
315711,密碼芋螺
314650,琢葡萄螺
315292,瓦氏寶螺
316595,綠島高腰蝸牛
314579,斑帶蛹筆螺
429194,臺灣圓口小蝸牛
315710,花錦芋螺
313673,胭脂滿月蛤
315291,白星寶螺
315829,珊瑚礁螺
315816,梨形珊瑚螺
314732,弗里斯海螄螺
315237,紫端寶螺
315715,晚霞芋螺
404789,橄欖核螺
315768,SuratanCone
315332,黑口玉黍螺
314142,褐蚶蜊
315149,黑項鍊蟹守螺
316765,蝌蚪螺
315868,胭脂旋螺
314074,龍宮波浪蛤
316541,珠綠螺
404992,白鈕釦蛤
314731,火焰海螄螺
314687,眼點枝鰓海麒麟
313380,屋瓦硨磲牡蠣
314141,帝王蚶蜊
313961,蠶蛹開腹蛤
313386,花紋障泥蛤
315850,白長旋螺
314675,信實多彩海麒麟
315838,小洋蔥螺
405219,寬敏煙管蝸牛
316043,大犁芭蕉螺
315703,紫蘿蘭芋螺
315339,圓玉黍螺
314847,琉璃紫螺
315749,蠟黃芋螺
315765,小佛塔芋螺
429193,瓦氏擬煙管蝸牛
313395,薄片狐蛤
314649,山口長葡萄螺
313393,大白狐蛤
314645,肉色葡萄螺
313610,紫點鳥尾蛤
315666,瑪瑙芋螺
404957,鑰孔透孔螺
405287,深海石榴螺
315813,傑氏花仙螺
316798,裂象牙貝
315254,山貓寶螺
315232,扁緣寶螺
316634,五指山煙管蝸牛
314954,小枇杷螺
404912,粗紋頂蓋螺
315284,黑痣寶螺
315775,愛貓芋螺
313634,臺灣蜆
314831,刺海螄螺
314325,豆石蜑螺
314061,桶底杓蛤
313678,小滿月蛤
314318,花冠螺
405332,臺灣山蝸牛
405246,射線青螺
314592,蚤蛹筆螺
314655,經度泡螺
314301,老漢凸螺
402816,左旋扁芝麻蝸牛
314063,正杓蛤
315253,雙線寶螺
315869,紫口旋螺
315800,派沙花仙螺
315878,大衛楊桃螺
313382,馬鞍障泥蛤
315297,前田芝麻蝸牛
405255,白貓寶螺
405080,日本笠蚶
315607,紗布核螺
316183,乳頭白彈頭螺
314760,鑽頭錐螄螺
314754,蕾絲海螄螺
404914,微小扁釘螺
314569,多稜蛹筆螺
315312,厚石榴螺
316057,小瘤結螺
314647,葡萄螺
315879,姬楊桃螺
402871,角襞細煙管蝸牛
313674,滿月蛤
314737,馬丁海螄螺
315252,雞皮寶螺
314307,盤鮑螺
313684,大馬珂蛤
315215,浮標寶螺
315834,旋梯花仙螺
314071,DuckLaternClam
316787,大稜象牙貝
313448,GiantPacificOyster
314676,地母多彩海麒麟
315281,塊斑寶螺
315972,中楷筆螺
314629,斑點硬捻螺
315917,夕陽筆螺
316782,銼石鱉
315255,胎記寶螺
314535,瘦濱耳螺
404920,澳洲金環螺
405154,川西花仙螺
315787,布羅埃花仙螺
315858,瘤肋旋螺
315227,黃珠寶螺
313657,花籃蛤
315967,小焰筆螺
315887,菲律賓穀米螺
316666,臺灣螄蝸牛
314846,淡黃紫螺
315242,平瀨寶螺
404966,斑紋裂螺
315798,木下花仙螺
315016,ReticulateDistorsio
314578,番紅花蛹筆螺
313377,硨磲牡蠣
404991,網紋彫蜷
316046,蘭花骨螺
316599,排灣栗蝸牛
313640,厚蛤
315276,四眼寶螺
316609,皺口蝸牛
405147,尖嘴薄殼蛤
315331,芝麻玉黍螺
315325,臺灣玉黍螺
315971,紅牙筆螺
315293,箭頭寶螺
315792,芬氏花仙螺
316614,謝氏小煙管蝸牛
313377,HoneycombOyster
316034,棘岩螺
316652,林氏煙管蝸牛
316637,林朝棨煙管蝸牛
315301,碧綠芝麻蝸牛
314845,侏儒紫螺
314788,綺螄螺
313665,龍骨同心蛤
315248,瘦熊寶螺
314582,浮彫蛹筆螺
404788,塔形核螺
315888,米粒穀米螺
314308,Abalone
314529,咖啡濱耳螺
315825,林氏花仙螺
315272,紫花寶螺
314302,深海透孔螺
404956,黃氏芝麻蝸牛
315767,木乃伊芋螺
315895,角香螺
314761,牙彫海螄螺
314296,彩色裂螺
315674,花帶芋螺
315643,黑麥螺
315649,金丸麥螺
316783,黑紋石鱉
316041,小巴克來骨螺
315794,寶石花仙螺
314575,白葚蛹筆螺
316542,布氏葉鰓螺
315774,大中華芋螺
315659,金髮芋螺
315716,柳斑芋螺
404979,光滑赤旋螺
314736,長海螄螺
315872,角赤旋螺
315802,中安花仙螺
315970,大紅牙筆螺
315213,百眼寶螺
316631,霧台煙管蝸牛
315608,長形核螺
315262,初雪寶螺
313512,虎斑海扇蛤
404703,筒狀粗米螺
405026,佐藤鷗蛤
314241,赤魷
313725,截形紫雲蛤
316158,布紋織紋螺
315416,MudCreeper
316145,金黃織紋螺
402828,圓菜種蝸牛
313510,美蓉海扇蛤
402905,皮氏高腰蝸牛
315374,玫瑰菱角螺
316207,棋盤榧螺
316714,臺灣內溝蝸牛
405095,伯希鐘螺
315912,圓鯉筆螺
405012,花邊青螺
315407,布隆氏海蜷
315035,象鼻法螺
316090,輕紗芭蕉螺
315519,稜田螺
315013,扭法螺
405215,絲綢殼菜蛤
405210,礁溪粟螺
315958,耳筆螺
314663,秀氣粗米螺
316107,屋瓦結螺
405039,花點皺足蛞蝓
405096,灰黑鐘螺
315038,金口法螺
405202,田邊粟螺
314417,釋迦白鐘螺
315901,巧彫筆螺
313761,紅斑竹蟶
316110,塔岩螺
315461,紅嬌鳳凰螺
315358,細溝海兔
314433,灰斑鐘螺
314400,扭廣口螺
314551,廣東平扁蜷
405008,尖鎖管
401577,白帶玉輪螺
314659,面紗薄泡螺
316524,東沙渦螺
315436,三齒麂眼螺
313802,枯葉櫻蛤
313771,泥蜆
315351,黃玉海兔螺
314699,華貴葉海麒麟
316122,白織紋螺
405293,花斑光肋螺
313768,刺客竹蟶
313720,紫晃蛤
405370,雙帶石田螺
315450,紅袖鳳凰螺
405099,Inshoresquids
405003,Inshoresquids
315074,LischkeanaTun
314346,蘭富蜑螺
314000,問題彎錦蛤
314566,Creeper
313695,烏皮馬珂蛤
315899,橄欖球筆螺
314027,三角銀錦蛤
404934,伯納蒂海扇蛤
316013,白結螺
315007,扁耳玉螺
314366,閃電蜑螺
314566,Hornsnail
405299,塔蜷
314979,粉紅玉螺
313971,東方海鷗蛤
314014,果核銀錦蛤
314981,斑馬玉螺
314423,黑鐘螺
314084,龍骨砂蛤
314413,高塔鐘螺
313443,毛殼菜蛤
405148,施氏花磚螺
316086,三角芭蕉螺
314439,束腰白彫鐘螺
429456,小蟹螯織紋螺
314797,刻紋海螄螺
314853,美珠左錐螺
315364,紫口海兔螺
405044,突緣玄珠螺
316220,顯眼櫛筍螺
313545,赤裸海菊蛤
315064,櫻井半扭法螺
315018,白法螺
405290,蘭道夫海扇蛤
314012,深海銀錦蛤
314435,綠彩鐘螺
315522,陽傘螺
315022,多彩法螺
429212,冷泉煙管蝸牛
405035,梅山豆蝸牛
314374,編蓋笠螺
313457,拖鞋牡蠣
314429,彩珠鐘螺
316550,圓菜種蝸牛
405030,皺紋蛞蝓
405268,月光唱片蛤
404700,臺灣灰榧螺
315018,Saul'sTriton
405548,兔黏液瘤
315946,竹筍筆螺
315075,黑口鶉螺
405025,綾紗榧螺
315059,小翼法螺
315404,川蜷
316159,淡紫織紋螺
313483,肋中肋海扇蛤
314008,橫山彎錦蛤
316050,雙錐棘結螺
315360,真珠海兔螺
314969,古色玉螺
315048,瘦毛法螺
314658,大塚薄泡螺
315515,白菊齒輪螺
314233,Bigfinreefsquid
316529,IndiaVolute
315463,多環鳳凰螺
314438,褐斑彫鐘螺
315902,輕紗筆螺
314025,東京銀錦蛤
314708,褐色塔螺
405188,車鼓粟螺
314354,平行線蜑螺
314029,寺町銀錦蛤
316087,小三翼芭蕉螺
314091,股刺圈心蛤
405340,花斑扁粒螺
313435,紫殼菜蛤
313487,迷你海扇蛤
314968,鹿斑玉螺
316210,三色榧螺
314011,銀錦蛤
314262,黃斑燕尾海麒麟
315511,平輪蛇螺
313440,姬蛤
314367,翡翠蜑螺
316435,花貓捲管螺
313769,紫斑竹蟶
405125,珍珠鐘螺
315459,闊唇鳳凰螺
314710,金線塔螺
314415,土佐鐘螺
313492,白玉海扇蛤
314441,褐色彫鐘螺
313436,綠殼菜蛤
314852,茶色飛白錐折螺
314850,小珠左錐螺
316025,紀伊骨螺
405306,低塔寄居螺
405345,錦綉格粒螺
314180,擬耳烏賊
314349,高腰蜑螺
313779,盤櫻蛤
313560,魚鱗海菊蛤
315907,齒斑筆螺
429460,金口織紋螺
314665,粗米螺
405325,中山織紋螺
315445,千足鳳凰螺
316221,拜萊氏櫛筍螺
313401,黑丁蠣
315363,淡彩海兔螺
402818,林氏山椒蝸牛
316129,波浪織紋螺
314976,失痕玉螺
405020,Inshoresquids
316066,鋸刺骨螺
316198,橙口榧螺
316711,草包蝸牛
316075,橄欖螺
429458,白螯織紋螺
314966,黑嘴玉螺
316007,金口岩螺
405091,白肩筆螺
402894,野蛞蝓
315428,階梯麂眼螺
315069,CostateTun
313518,雙色江珧蛤
314552,平扁蜷
314565,黑瘤海蜷
315045,肉唇象法螺
405011,PurplishClanculus
405160,六福玄珠螺
316064,臺灣骨螺
405145,尖銳殼菜蛤
404756,日本玉螺
313494,芬香海扇蛤
314967,小灰玉螺
404972,油皮芒蛤
316196,平瀨榧螺
314272,花帽青螺
315452,三齒鳳凰螺
313770,竹蟶
315401,黑芝麻螺
315000,包氏玉螺
315953,眼紋筆螺
316222,雙層筍螺
315900,深淵筆螺
315387,問題海兔螺
314396,白冰玉輪螺
405256,圓袖鳳凰螺
405320,日本湯匙蛤
405003,真鎖管
405124,花琴鐘螺
315490,結節蜷
313507,光芒海扇蛤
313692,日本馬珂蛤
313438,孔雀殼菜蛤
314970,縱肋玉螺
315008,日本扁玉螺
402893,那霸黍蝸
315467,花瓶鳳凰螺
313521,澳洲貓爪蛤
314010,富山彎錦蛤
314660,婆羅囊螺
405034,斑紋織紋螺
315140,玉帶蟹守螺
316526,頭盔渦螺
405379,急性A型肝炎病毒
313531,黑蝶真珠蛤
404866,縱肋麂眼螺
315427,白皺麂眼螺
313541,企鵝鶯蛤
315398,高腰芝麻螺
315366,海兔螺
405097,車輪鐘螺
313476,瑪卡莎海扇蛤
315066,銼紋鶉螺
405214,油黑殼菜蛤
402655,網蜷
316273,三帶筍螺
314715,彩環塔螺
313790,頂橙櫻蛤
315487,細紋蜷
315361,褐端菱角螺
314427,布朗鐘螺
314270,櫻花青螺
314700,媚眼葉海麒麟
313967,鈴蛤
405002,白齒岩螺
315010,似蜑玉螺
313793,彩虹櫻蛤
405045,Inshoresquids
313441,紫孔雀殼菜蛤
404751,玫瑰海兔螺
314336,扭腰蜑螺
315433,鬼牙麂眼螺
313488,參議員海扇蛤
314350,粗紋蜑螺
314980,豹斑玉螺
314959,乳頭玉螺
405048,卵形紫雙珠螺
314332,賓森氏蜑螺
315365,珍海兔螺
314333,大圓蜑螺
405033,黑田薄泡螺
314548,囊螺
314030,蒼鷹碎蛤
314186,擬目烏賊
404935,紅瓦海扇蛤
404713,蒼鷹唱片蛤
314450,素面玉珠銀鐘螺
315062,燈籠法螺
316424,沙土捲管螺
316538,車輪笠螺
313796,花瓣櫻蛤
316049,白瘤結螺
316212,BlackOlive
405007,日本鎖管
404998,網目海蜷
313515,CombPenShell
313763,大竹蟶
313465,AsiaMoonScallop
405284,臺南粟螺
316200,臺灣榧螺
313484,粗肋海扇蛤
316272,臺灣筍螺
314024,米色銀錦蛤
315410,鐵尖海蜷
316527,玉米渦螺
314376,星笠螺
314553,臺灣類扁蜷
313972,擬潛穴蛤
316436,白虛線捲管螺
313558,中華海菊蛤
315343,顆粒玉黍螺
313461,黑齒牡蠣
316077,象牙骨螺
314971,LinesMoon
313689,呂宋馬珂蛤
313460,刺牡蠣
314361,齒紋蜑螺
315977,雙刃骨螺
316120,刺莓織紋螺
405042,棕色玄珠螺
313549,銼面海菊蛤
315451,水晶鳳凰螺
315945,帝王筆螺
313690,花斑馬珂蛤
316130,果粒織紋螺
314006,臺灣彎錦蛤
314331,黑線蜑螺
316119,卵形織紋螺
314009,臺灣鱉甲彎錦蛤
314363,長形壁蜑螺
315420,金線麂眼螺
316199,多彩榧螺
315375,良雄菱角螺
315418,螄豆蝸牛
316128,Cone-shapedNassa
314249,飛魷
315904,大白筆螺
313755,日本毛蟶
314368,真珠蜑螺
314696,飛機葉海麒麟
315370,平瀨菱角螺
315071,中華鶉螺
316016,雀斑結螺
404828,神奇銀錦蛤
313732,枯葉紫雲蛤
